Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Score Penalties,Attendance,Round_ID,Half-time Home Goals,Half-time Away Goals,Home Team Initials,Away Team Initials
1986,06 Jun 1986 - 12:00,Group C,Estadio Irapuato,Irapuato,Hungary,2,0,Canada,0-0,13800,213,1,0,HUN,CAN
1986,06 Jun 1986 - 12:00,Group D,Jalisco,Guadalajara,Brazil,1,0,Algeria,0-0,48000,213,0,0,BRA,ALG
1986,06 Jun 1986 - 16:00,Group F,Tecnologico,Monterrey,England,0,0,Morocco,0-0,20200,213,0,0,ENG,MAR
1986,07 Jun 1986 - 12:00,Group D,Tres de Marzo,Guadalajara,Northern Ireland,1,2,Spain,0-0,28000,213,0,2,NIR,ESP
1986,07 Jun 1986 - 12:00,Group B,Estadio Azteca,Mexico City,Mexico,1,1,Paraguay,0-0,114600,213,1,0,MEX,PAR
1986,07 Jun 1986 - 16:00,Group F,Estadio Universitario,Monterrey,Poland,1,0,Portugal,0-0,19915,213,0,0,POL,POR
1986,08 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Iraq,1,2,Belgium,0-0,20000,213,0,2,IRQ,BEL
1986,08 Jun 1986 - 16:00,Group E,Neza,Nezahualcoyotl,Denmark,6,1,Uruguay,0-0,26500,213,2,1,DEN,URU
1986,08 Jun 1986 - 12:00,Group E,Estadio Corregidora,Queretaro,Germany FR,2,1,Scotland,0-0,30000,213,1,1,FRG,SCO
1986,09 Jun 1986 - 12:00,Group C,Nou Camp - Estadio Le�n,Leon,Hungary,0,3,France,0-0,31420,213,0,1,HUN,FRA
1986,09 Jun 1986 - 12:00,Group C,Estadio Irapuato,Irapuato,Soviet Union,2,0,Canada,0-0,14200,213,0,0,URS,CAN
1986,10 Jun 1986 - 12:00,Group A,Cuauhtemoc,Puebla,Korea Republic,2,3,Italy,0-0,20000,213,0,1,KOR,ITA
1986,10 Jun 1986 - 12:00,Group A,Estadio Ol�mpico Universitario,Mexico City,Argentina,2,0,Bulgaria,0-0,65000,213,1,0,ARG,BUL
1986,11 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Paraguay,2,2,Belgium,0-0,16000,213,0,1,PAR,BEL
1986,11 Jun 1986 - 12:00,Group B,Estadio Azteca,Mexico City,Iraq,0,1,Mexico,0-0,103763,213,0,0,IRQ,MEX
1986,11 Jun 1986 - 16:00,Group F,Tres de Marzo,Guadalajara,Portugal,1,3,Morocco,0-0,28000,213,0,2,POR,MAR
1986,11 Jun 1986 - 16:00,Group F,Tecnologico,Monterrey,England,3,0,Poland,0-0,22700,213,3,0,ENG,POL
1986,12 Jun 1986 - 12:00,Group D,Jalisco,Guadalajara,Northern Ireland,0,3,Brazil,0-0,51000,213,0,2,NIR,BRA
1986,12 Jun 1986 - 12:00,Group D,Tecnologico,Monterrey,Algeria,0,3,Spain,0-0,23980,213,0,1,ALG,ESP
1986,13 Jun 1986 - 12:00,Group E,Neza,Nezahualcoyotl,Scotland,0,0,Uruguay,0-0,20000,213,0,0,SCO,URU
1986,13 Jun 1986 - 12:00,Group E,Estadio Corregidora,Queretaro,Denmark,2,0,Germany FR,0-0,36000,213,1,0,DEN,FRG
1986,15 Jun 1986 - 16:00,Round of 16,Nou Camp - Estadio Le�n,Leon,Soviet Union,3,4,Belgium,0-0,32277,213,0,0,URS,BEL
1986,15 Jun 1986 - 12:00,Round of 16,Estadio Azteca,Mexico City,Mexico,2,0,Bulgaria,0-0,114580,213,1,0,MEX,BUL
1986,16 Jun 1986 - 16:00,Round of 16,Cuauhtemoc,Puebla,Argentina,1,0,Uruguay,0-0,26000,213,1,0,ARG,URU
1986,16 Jun 1986 - 12:00,Round of 16,Jalisco,Guadalajara,Brazil,4,0,Poland,0-0,45000,213,1,0,BRA,POL
1986,17 Jun 1986 - 12:00,Round of 16,Estadio Ol�mpico Universitario,Mexico City,Italy,0,2,France,0-0,70000,213,0,1,ITA,FRA
1986,17 Jun 1986 - 16:00,Round of 16,Estadio Universitario,Monterrey,Morocco,0,1,Germany FR,0-0,19800,213,0,0,MAR,FRG
1986,18 Jun 1986 - 12:00,Round of 16,Estadio Azteca,Mexico City,England,3,0,Paraguay,0-0,98728,213,1,0,ENG,PAR
1986,18 Jun 1986 - 16:00,Round of 16,Estadio Corregidora,Queretaro,Denmark,1,5,Spain,0-0,38500,213,1,1,DEN,ESP
1986,21 Jun 1986 - 12:00,Quarter-finals,Jalisco,Guadalajara,Brazil,1,1,France,3–4,65000,213,0,0,BRA,FRA
1986,21 Jun 1986 - 16:00,Quarter-finals,Estadio Universitario,Monterrey,Germany FR,0,0,Mexico,4–1,41700,213,0,0,FRG,MEX
1986,22 Jun 1986 - 16:00,Quarter-finals,Cuauhtemoc,Puebla,Spain,1,1,Belgium,0-0,45000,213,0,0,ESP,BEL
1986,22 Jun 1986 - 12:00,Quarter-finals,Estadio Azteca,Mexico City,Argentina,2,1,England,4–5,114580,213,0,0,ARG,ENG
1986,25 Jun 1986 - 12:00,Semi-finals,Jalisco,Guadalajara,France,0,2,Germany FR,0-0,45000,213,0,1,FRA,FRG
1986,25 Jun 1986 - 16:00,Semi-finals,Estadio Azteca,Mexico City,Argentina,2,0,Belgium,0-0,114500,213,0,0,ARG,BEL
1986,28 Jun 1986 - 12:00,Match for third place,Cuauhtemoc,Puebla,France,4,2,Belgium,0-0,21000,213,0,0,FRA,BEL
1986,29 Jun 1986 - 12:00,Final,Estadio Azteca,Mexico City,Argentina,3,2,Germany FR,0-0,114600,213,1,0,ARG,FRG
1990,08 Jun 1990 - 18:00,Group B,Giuseppe Meazza,Milan,Argentina,0,1,Cameroon,0-0,73780,214,0,0,ARG,CMR
1990,09 Jun 1990 - 17:00,Group B,Stadio San Nicola,Bari,Soviet Union,0,2,Romania,0-0,42907,214,0,1,URS,ROU
1990,09 Jun 1990 - 17:00,Group D,Renato Dall Ara,Bologna,"rn"">United Arab Emirates",0,2,Colombia,0-0,30791,214,0,0,UAE,COL
1990,09 Jun 1990 - 21:00,Group A,Stadio Olimpico,Rome,Italy,1,0,Austria,0-0,73303,214,0,0,ITA,AUT
1990,10 Jun 1990 - 17:00,Group A,Comunale,Florence,USA,1,5,Czechoslovakia,0-0,33266,214,0,2,USA,TCH
1990,10 Jun 1990 - 21:00,Group C,Stadio delle Alpi,Turin,Brazil,2,1,Sweden,0-0,62628,214,1,0,BRA,SWE
1990,10 Jun 1990 - 21:00,Group D,Giuseppe Meazza,Milan,Germany FR,4,1,Yugoslavia,0-0,74765,214,2,0,FRG,YUG
1990,11 Jun 1990 - 17:00,Group C,Luigi Ferraris,Genoa,Costa Rica,1,0,Scotland,0-0,30867,214,0,0,CRC,SCO
1990,11 Jun 1990 - 21:00,Group F,Sant Elia,Cagliari,England,1,1,"rn"">Republic of Ireland",0-0,35238,214,1,0,ENG,IRL
1990,12 Jun 1990 - 17:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,2,0,Korea Republic,0-0,32790,214,0,0,BEL,KOR
1990,12 Jun 1990 - 21:00,Group F,Della Favorita,Palermo,Netherlands,1,1,Egypt,0-0,33288,214,0,0,NED,EGY
1990,13 Jun 1990 - 17:00,Group E,Dacia Arena,Udine,Uruguay,0,0,Spain,0-0,35713,214,0,0,URU,ESP
1990,13 Jun 1990 - 21:00,Group B,San Paolo,Naples,Argentina,2,0,Soviet Union,0-0,55759,214,1,0,ARG,URS
1990,14 Jun 1990 - 17:00,Group B,Stadio San Nicola,Bari,Cameroon,2,1,Romania,0-0,38687,214,0,0,CMR,ROU
1990,14 Jun 1990 - 17:00,Group D,Renato Dall Ara,Bologna,Yugoslavia,1,0,Colombia,0-0,32257,214,0,0,YUG,COL
1990,14 Jun 1990 - 21:00,Group A,Stadio Olimpico,Rome,Italy,1,0,USA,0-0,73423,214,1,0,ITA,USA
1990,15 Jun 1990 - 17:00,Group A,Comunale,Florence,Austria,0,1,Czechoslovakia,0-0,38962,214,0,1,AUT,TCH
1990,15 Jun 1990 - 21:00,Group D,Giuseppe Meazza,Milan,Germany FR,5,1,"rn"">United Arab Emirates",0-0,71169,214,2,0,FRG,UAE
1990,16 Jun 1990 - 17:00,Group C,Stadio delle Alpi,Turin,Brazil,1,0,Costa Rica,0-0,58007,214,1,0,BRA,CRC
1990,16 Jun 1990 - 21:00,Group C,Luigi Ferraris,Genoa,Sweden,1,2,Scotland,0-0,31823,214,0,1,SWE,SCO
1990,16 Jun 1990 - 21:00,Group F,Sant Elia,Cagliari,England,0,0,Netherlands,0-0,35267,214,0,0,ENG,NED
1990,17 Jun 1990 - 17:00,Group F,Della Favorita,Palermo,"rn"">Republic of Ireland",0,0,Egypt,0-0,33288,214,0,0,IRL,EGY
1990,17 Jun 1990 - 21:00,Group E,Dacia Arena,Udine,Korea Republic,1,3,Spain,0-0,32733,214,1,1,KOR,ESP
1990,17 Jun 1990 - 21:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,3,1,Uruguay,0-0,33759,214,2,0,BEL,URU
1990,18 Jun 1990 - 21:00,Group B,San Paolo,Naples,Argentina,1,1,Romania,0-0,52733,214,0,0,ARG,ROU
1990,18 Jun 1990 - 21:00,Group B,Stadio San Nicola,Bari,Cameroon,0,4,Soviet Union,0-0,37307,214,0,2,CMR,URS
1990,19 Jun 1990 - 17:00,Group D,Giuseppe Meazza,Milan,Germany FR,1,1,Colombia,0-0,72510,214,0,0,FRG,COL
1990,19 Jun 1990 - 17:00,Group D,Renato Dall Ara,Bologna,Yugoslavia,4,1,"rn"">United Arab Emirates",0-0,27833,214,2,1,YUG,UAE
1990,19 Jun 1990 - 21:00,Group A,Stadio Olimpico,Rome,Italy,2,0,Czechoslovakia,0-0,73303,214,1,0,ITA,TCH
1990,19 Jun 1990 - 21:00,Group A,Comunale,Florence,Austria,2,1,USA,0-0,34857,214,0,0,AUT,USA
1990,20 Jun 1990 - 21:00,Group C,Stadio delle Alpi,Turin,Brazil,1,0,Scotland,0-0,62502,214,0,0,BRA,SCO
1990,20 Jun 1990 - 21:00,Group C,Luigi Ferraris,Genoa,Sweden,1,2,Costa Rica,0-0,30223,214,1,0,SWE,CRC
1990,21 Jun 1990 - 17:00,Group E,Friuli,Udine,Korea Republic,0,1,Uruguay,0-0,29039,214,0,0,KOR,URU
1990,21 Jun 1990 - 17:00,Group E,Marc Antonio Bentegodi,Verona,Belgium,1,2,Spain,0-0,35950,214,1,2,BEL,ESP
1990,21 Jun 1990 - 21:00,Group F,Della Favorita,Palermo,"rn"">Republic of Ireland",1,1,Netherlands,0-0,33288,214,0,1,IRL,NED
1990,21 Jun 1990 - 21:00,Group F,Sant Elia,Cagliari,England,1,0,Egypt,0-0,34959,214,0,0,ENG,EGY
1990,23 Jun 1990 - 17:00,Round of 16,San Paolo,Naples,Cameroon,2,1,Colombia,0-0,50026,214,0,0,CMR,COL
1990,23 Jun 1990 - 21:00,Round of 16,Stadio San Nicola,Bari,Czechoslovakia,4,1,Costa Rica,0-0,47673,214,1,0,TCH,CRC
1990,24 Jun 1990 - 17:00,Round of 16,Stadio delle Alpi,Turin,Brazil,0,1,Argentina,0-0,61381,214,0,0,BRA,ARG
1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2,1,Netherlands,0-0,74559,214,0,0,FRG,NED
1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0,0,Romania,5–4,31818,214,0,0,IRL,ROU
1990,25 Jun 1990 - 21:00,Round of 16,Stadio Olimpico,Rome,Italy,2,0,Uruguay,0-0,73303,214,0,0,ITA,URU
1990,26 Jun 1990 - 17:00,Round of 16,Marc Antonio Bentegodi,Verona,Spain,1,2,Yugoslavia,0-0,35500,214,0,0,ESP,YUG
1990,26 Jun 1990 - 21:00,Round of 16,Renato Dall Ara,Bologna,England,1,0,Belgium,0-0,34520,214,0,0,ENG,BEL
1990,30 Jun 1990 - 17:00,Quarter-finals,Comunale,Florence,Yugoslavia,0,0,Argentina,3–2,38971,214,0,0,YUG,ARG
1990,30 Jun 1990 - 21:00,Quarter-finals,Stadio Olimpico,Rome,Italy,1,0,"rn"">Republic of Ireland",0-0,73303,214,1,0,ITA,IRL
1990,01 Jul 1990 - 17:00,Quarter-finals,Giuseppe Meazza,Milan,Germany FR,1,0,Czechoslovakia,0-0,73347,214,1,0,FRG,TCH
1990,01 Jul 1990 - 21:00,Quarter-finals,San Paolo,Naples,England,3,2,Cameroon,0-0,55205,214,0,0,ENG,CMR
1990,03 Jul 1990 - 20:00,Semi-finals,San Paolo,Naples,Italy,1,1,Argentina,4–3,59978,214,0,0,ITA,ARG
1990,04 Jul 1990 - 20:00,Semi-finals,Stadio delle Alpi,Turin,Germany FR,1,1,England,4–3,62628,214,0,0,FRG,ENG
1990,07 Jul 1990 - 20:00,Match for third place,Stadio San Nicola,Bari,Italy,2,1,England,0-0,51426,214,0,0,ITA,ENG
1990,08 Jul 1990 - 20:00,Final,Stadio Olimpico,Rome,Germany FR,1,0,Argentina,0-0,73603,214,0,0,FRG,ARG
1994,17 Jun 1994 - 19:30,Group C,Cotton Bowl,Dallas,Spain,2,2,Korea Republic,0-0,56247,215,0,0,ESP,KOR
1994,17 Jun 1994 - 15:00,Group C,Soldier Field,Chicago,Germany,1,0,Bolivia,0-0,63117,215,0,0,GER,BOL
1994,18 Jun 1994 - 11:30,Group A,Pontiac Silverdome,Detroit,USA,1,1,Switzerland,0-0,73425,215,1,1,USA,SUI
1994,18 Jun 1994 - 16:00,Group E,Giants Stadium,New York/New Jersey,Italy,0,1,"rn"">Republic of Ireland",0-0,75338,215,0,1,ITA,IRL
1994,18 Jun 1994 - 19:30,Group A,Rose Bowl,Los Angeles,Colombia,1,3,Romania,0-0,91856,215,1,2,COL,ROU
1994,19 Jun 1994 - 12:30,Group F,Citrus Bowl,Orlando,Belgium,1,0,Morocco,0-0,61219,215,1,0,BEL,MAR
1994,19 Jun 1994 - 16:00,Group E,RFK Stadium,Washington Dc,Norway,1,0,Mexico,0-0,52395,215,0,0,NOR,MEX
1994,19 Jun 1994 - 19:30,Group B,Rose Bowl,Los Angeles,Cameroon,2,2,Sweden,0-0,93194,215,1,1,CMR,SWE
1994,20 Jun 1994 - 19:30,Group F,RFK Stadium,Washington Dc,Netherlands,2,1,Saudi Arabia,0-0,50535,215,0,1,NED,KSA
1994,20 Jun 1994 - 16:00,Group B,Stanford Stadium,San Francisco,Brazil,2,0,Russia,0-0,81061,215,1,0,BRA,RUS
1994,21 Jun 1994 - 12:30,Group D,Foxboro Stadium,Boston,Argentina,4,0,Greece,0-0,54456,215,2,0,ARG,GRE
1994,21 Jun 1994 - 19:30,Group D,Cotton Bowl,Dallas,Nigeria,3,0,Bulgaria,0-0,44132,215,2,0,NGA,BUL
1994,21 Jun 1994 - 16:00,Group C,Soldier Field,Chicago,Germany,1,1,Spain,0-0,63113,215,0,1,GER,ESP
1994,22 Jun 1994 - 16:00,Group A,Pontiac Silverdome,Detroit,Romania,1,4,Switzerland,0-0,61428,215,1,1,ROU,SUI
1994,22 Jun 1994 - 19:30,Group A,Rose Bowl,Los Angeles,USA,2,1,Colombia,0-0,93869,215,1,0,USA,COL
1994,23 Jun 1994 - 16:00,Group E,Giants Stadium,New York/New Jersey,Italy,1,0,Norway,0-0,74624,215,0,0,ITA,NOR
1994,23 Jun 1994 - 19:30,Group C,Foxboro Stadium,Boston,Korea Republic,0,0,Bolivia,0-0,54453,215,0,0,KOR,BOL
1994,24 Jun 1994 - 12:30,Group E,Citrus Bowl,Orlando,Mexico,2,1,"rn"">Republic of Ireland",0-0,60790,215,1,0,MEX,IRL
1994,24 Jun 1994 - 19:30,Group B,Pontiac Silverdome,Detroit,Sweden,3,1,Russia,0-0,71528,215,1,1,SWE,RUS
1994,24 Jun 1994 - 16:00,Group B,Stanford Stadium,San Francisco,Brazil,3,0,Cameroon,0-0,83401,215,1,0,BRA,CMR
1994,25 Jun 1994 - 12:30,Group F,Citrus Bowl,Orlando,Belgium,1,0,Netherlands,0-0,62387,215,0,0,BEL,NED
1994,25 Jun 1994 - 12:30,Group F,Giants Stadium,New York/New Jersey,Saudi Arabia,2,1,Morocco,0-0,76322,215,2,1,KSA,MAR
1994,25 Jun 1994 - 16:00,Group D,Foxboro Stadium,Boston,Argentina,2,1,Nigeria,0-0,54453,215,2,1,ARG,NGA
1994,26 Jun 1994 - 12:30,Group D,Soldier Field,Chicago,Bulgaria,4,0,Greece,0-0,63160,215,1,0,BUL,GRE
1994,26 Jun 1994 - 16:00,Group A,Rose Bowl,Los Angeles,USA,0,1,Romania,0-0,93869,215,0,1,USA,ROU
1994,26 Jun 1994 - 16:00,Group A,Stanford Stadium,San Francisco,Switzerland,0,2,Colombia,0-0,83401,215,0,1,SUI,COL
1994,27 Jun 1994 - 16:00,Group C,Cotton Bowl,Dallas,Germany,3,2,Korea Republic,0-0,63998,215,3,0,GER,KOR
1994,27 Jun 1994 - 16:00,Group C,Soldier Field,Chicago,Bolivia,1,3,Spain,0-0,63089,215,0,1,BOL,ESP
1994,28 Jun 1994 - 12:30,Group E,Giants Stadium,New York/New Jersey,"rn"">Republic of Ireland",0,0,Norway,0-0,72404,215,0,0,IRL,NOR
1994,28 Jun 1994 - 16:00,Group B,Pontiac Silverdome,Detroit,Brazil,1,1,Sweden,0-0,77217,215,0,1,BRA,SWE
1994,28 Jun 1994 - 12:30,Group E,RFK Stadium,Washington Dc,Italy,1,1,Mexico,0-0,52535,215,0,0,ITA,MEX
1994,28 Jun 1994 - 16:00,Group B,Stanford Stadium,San Francisco,Russia,6,1,Cameroon,0-0,74914,215,3,0,RUS,CMR
1994,29 Jun 1994 - 12:30,Group F,Citrus Bowl,Orlando,Morocco,1,2,Netherlands,0-0,60578,215,0,1,MAR,NED
1994,29 Jun 1994 - 12:30,Group F,RFK Stadium,Washington Dc,Belgium,0,1,Saudi Arabia,0-0,52959,215,0,1,BEL,KSA
1994,30 Jun 1994 - 19:30,Group D,Foxboro Stadium,Boston,Greece,0,2,Nigeria,0-0,53001,215,0,1,GRE,NGA
1994,30 Jun 1994 - 19:30,Group D,Cotton Bowl,Dallas,Argentina,0,2,Bulgaria,0-0,63998,215,0,0,ARG,BUL
1994,02 Jul 1994 - 12:00,Round of 16,Soldier Field,Chicago,Germany,3,2,Belgium,0-0,60246,215,3,1,GER,BEL
1994,02 Jul 1994 - 16:30,Round of 16,RFK Stadium,Washington Dc,Spain,3,0,Switzerland,0-0,53121,215,1,0,ESP,SUI
1994,03 Jul 1994 - 12:00,Round of 16,Cotton Bowl,Dallas,Saudi Arabia,1,3,Sweden,0-0,60277,215,0,1,KSA,SWE
1994,03 Jul 1994 - 13:30,Round of 16,Rose Bowl,Los Angeles,Romania,3,2,Argentina,0-0,90469,215,2,1,ROU,ARG
1994,04 Jul 1994 - 12:00,Round of 16,Citrus Bowl,Orlando,Netherlands,2,0,"rn"">Republic of Ireland",0-0,61355,215,2,0,NED,IRL
1994,04 Jul 1994 - 12:30,Round of 16,Stanford Stadium,San Francisco,Brazil,1,0,USA,0-0,84147,215,0,0,BRA,USA
1994,05 Jul 1994 - 13:00,Round of 16,Foxboro Stadium,Boston,Nigeria,1,2,Italy,0-0,54367,215,0,0,NGA,ITA
1994,05 Jul 1994 - 16:30,Round of 16,Giants Stadium,New York/New Jersey,Mexico,1,1,Bulgaria,1–3,71030,215,0,0,MEX,BUL
1994,09 Jul 1994 - 12:00,Quarter-finals,Foxboro Stadium,Boston,Italy,2,1,Spain,0-0,53400,215,1,0,ITA,ESP
1994,09 Jul 1994 - 14:30,Quarter-finals,Cotton Bowl,Dallas,Netherlands,2,3,Brazil,0-0,63500,215,0,0,NED,BRA
1994,10 Jul 1994 - 12:00,Quarter-finals,Giants Stadium,New York/New Jersey,Bulgaria,2,1,Germany,0-0,72000,215,0,0,BUL,GER
1994,10 Jul 1994 - 12:30,Quarter-finals,Stanford Stadium,San Francisco,Romania,2,2,Sweden,4–5,83500,215,0,0,ROU,SWE
1994,13 Jul 1994 - 16:00,Semi-finals,Giants Stadium,New York/New Jersey,Bulgaria,1,2,Italy,0-0,74110,215,1,2,BUL,ITA
1994,13 Jul 1994 - 16:30,Semi-finals,Rose Bowl,Los Angeles,Sweden,0,1,Brazil,0-0,91856,215,0,0,SWE,BRA
1994,16 Jul 1994 - 12:30,Match for third place,Rose Bowl,Los Angeles,Sweden,4,0,Bulgaria,0-0,91500,215,4,0,SWE,BUL
1994,17 Jul 1994 - 12:30,Final,Rose Bowl,Los Angeles,Brazil,0,0,Italy,3–2,94194,215,0,0,BRA,ITA
1998,10 Jun 1998 - 17:30,Group A,Stade de France,Saint-Denis,Brazil,2,1,Scotland,0-0,80000,216,1,1,BRA,SCO
1998,10 Jun 1998 - 21:00,Group A,La Mosson,Montpellier,Morocco,2,2,Norway,0-0,29800,216,1,1,MAR,NOR
1998,11 Jun 1998 - 17:30,Group B,Stade du Parc Lescure,Bordeaux,Italy,2,2,Chile,0-0,31800,216,1,1,ITA,CHI
1998,11 Jun 1998 - 21:00,Group B,Stade Municipal,Toulouse,Cameroon,1,1,Austria,0-0,33500,216,0,0,CMR,AUT
1998,12 Jun 1998 - 14:30,Group D,La Mosson,Montpellier,Paraguay,0,0,Bulgaria,0-0,29800,216,0,0,PAR,BUL
1998,12 Jun 1998 - 17:30,Group C,Stade Felix Bollaert,Lens,Saudi Arabia,0,1,Denmark,0-0,38100,216,0,0,KSA,DEN
1998,12 Jun 1998 - 21:00,Group C,Stade V�lodrome,Marseilles,France,3,0,South Africa,0-0,55000,216,1,0,FRA,RSA
1998,13 Jun 1998 - 14:30,Group D,La Beaujoire,Nantes,Spain,2,3,Nigeria,0-0,35500,216,1,1,ESP,NGA
1998,13 Jun 1998 - 17:30,Group E,Stade de Gerland,Lyon,Korea Republic,1,3,Mexico,0-0,39100,216,1,0,KOR,MEX
1998,13 Jun 1998 - 21:00,Group E,Stade de France,Saint-Denis,Netherlands,0,0,Belgium,0-0,77000,216,0,0,NED,BEL
1998,14 Jun 1998 - 14:30,Group H,Stade Municipal,Toulouse,Argentina,1,0,Japan,0-0,33500,216,1,0,ARG,JPN
1998,14 Jun 1998 - 17:30,Group F,Stade Geoffroy Guichard,Saint-Etienne,Yugoslavia,1,0,Iran,0-0,30600,216,0,0,YUG,IRN
1998,14 Jun 1998 - 21:00,Group H,Stade Felix Bollaert,Lens,Jamaica,1,3,Croatia,0-0,38100,216,1,1,JAM,CRO
1998,15 Jun 1998 - 14:30,Group G,Stade V�lodrome,Marseilles,England,2,0,Tunisia,0-0,55000,216,1,0,ENG,TUN
1998,15 Jun 1998 - 17:30,Group G,Stade de Gerland,Lyon,Romania,1,0,Colombia,0-0,39100,216,1,0,ROU,COL
1998,15 Jun 1998 - 21:00,Group F,Parc des Princes,Paris,Germany,2,0,USA,0-0,45500,216,1,0,GER,USA
1998,16 Jun 1998 - 17:30,Group A,Stade du Parc Lescure,Bordeaux,Scotland,1,1,Norway,0-0,31800,216,0,0,SCO,NOR
1998,16 Jun 1998 - 21:00,Group A,La Beaujoire,Nantes,Brazil,3,0,Morocco,0-0,35500,216,2,0,BRA,MAR
1998,17 Jun 1998 - 17:30,Group B,Stade Geoffroy Guichard,Saint-Etienne,Chile,1,1,Austria,0-0,30600,216,0,0,CHI,AUT
1998,17 Jun 1998 - 21:00,Group B,La Mosson,Montpellier,Italy,3,0,Cameroon,0-0,29800,216,1,0,ITA,CMR
1998,18 Jun 1998 - 17:30,Group C,Stade Municipal,Toulouse,South Africa,1,1,Denmark,0-0,33500,216,0,1,RSA,DEN
1998,18 Jun 1998 - 21:00,Group C,Stade de France,Saint-Denis,France,4,0,Saudi Arabia,0-0,80000,216,1,0,FRA,KSA
1998,19 Jun 1998 - 17:30,Group D,Parc des Princes,Paris,Nigeria,1,0,Bulgaria,0-0,45500,216,1,0,NGA,BUL
1998,19 Jun 1998 - 21:00,Group D,Stade Geoffroy Guichard,Saint-Etienne,Spain,0,0,Paraguay,0-0,30600,216,0,0,ESP,PAR
1998,20 Jun 1998 - 14:30,Group H,La Beaujoire,Nantes,Japan,0,1,Croatia,0-0,35500,216,0,0,JPN,CRO
1998,20 Jun 1998 - 17:30,Group E,Stade du Parc Lescure,Bordeaux,Belgium,2,2,Mexico,0-0,31800,216,1,0,BEL,MEX
1998,20 Jun 1998 - 21:00,Group E,Stade V�lodrome,Marseilles,Netherlands,5,0,Korea Republic,0-0,55000,216,2,0,NED,KOR
1998,21 Jun 1998 - 14:30,Group F,Stade Felix Bollaert,Lens,Germany,2,2,Yugoslavia,0-0,38100,216,0,1,GER,YUG
1998,21 Jun 1998 - 17:30,Group H,Parc des Princes,Paris,Argentina,5,0,Jamaica,0-0,45500,216,1,0,ARG,JAM
1998,21 Jun 1998 - 21:00,Group F,Stade de Gerland,Lyon,USA,1,2,Iran,0-0,39100,216,0,1,USA,IRN
1998,22 Jun 1998 - 17:30,Group G,La Mosson,Montpellier,Colombia,1,0,Tunisia,0-0,29800,216,0,0,COL,TUN
1998,22 Jun 1998 - 21:00,Group G,Stade Municipal,Toulouse,Romania,2,1,England,0-0,33500,216,0,0,ROU,ENG
1998,23 Jun 1998 - 16:00,Group B,Stade de France,Saint-Denis,Italy,2,1,Austria,0-0,80000,216,0,0,ITA,AUT
1998,23 Jun 1998 - 16:00,Group B,La Beaujoire,Nantes,Chile,1,1,Cameroon,0-0,35500,216,1,0,CHI,CMR
1998,23 Jun 1998 - 21:00,Group A,Stade Geoffroy Guichard,Saint-Etienne,Scotland,0,3,Morocco,0-0,30600,216,0,1,SCO,MAR
1998,23 Jun 1998 - 21:00,Group A,Stade V�lodrome,Marseilles,Brazil,1,2,Norway,0-0,55000,216,0,0,BRA,NOR
1998,24 Jun 1998 - 16:00,Group C,Stade de Gerland,Lyon,France,2,1,Denmark,0-0,39100,216,1,1,FRA,DEN
1998,24 Jun 1998 - 16:00,Group C,Stade du Parc Lescure,Bordeaux,South Africa,2,2,Saudi Arabia,0-0,31800,216,1,1,RSA,KSA
1998,24 Jun 1998 - 21:00,Group D,Stade Felix Bollaert,Lens,Spain,6,1,Bulgaria,0-0,38100,216,2,0,ESP,BUL
1998,24 Jun 1998 - 21:00,Group D,Stade Municipal,Toulouse,Nigeria,1,3,Paraguay,0-0,33500,216,1,1,NGA,PAR
